,flow,type,area,material,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053,2054,2055,2056,2057,2058,2059,2060
6,inflow,detached,urban,copper,113.5229172,108.9389779,112.8613171,116.7805437,120.7091461,124.4154109,115.0756195,118.2522404,121.4065338,124.5646905,127.7303209,122.8669026,125.6666025,128.8134874,132.1514405,135.4838755,126.6373952,129.6074213,132.6555299,135.6440484,137.7325258,132.6235882,135.2249253,137.8724318,140.4530987,143.0089541,135.6847668,137.9462011,140.1848167,142.3627199,144.4767027,139.7108462,141.7024859,143.5160582,145.2454941,146.6496263,149.0278779,150.3459479,151.6057211,152.8228497,153.9959876,140.06156,140.8662981,141.6355043,142.3549124,143.0640031
7,inflow,detached,urban,copper,50.6561174,57.29783663,60.9663393,63.13500183,65.35296743,67.57493173,65.36594454,67.32911629,69.36751402,71.41003386,73.4126034,70.92937267,72.53110449,74.15141832,75.81092305,77.39351294,72.82965246,74.6948825,76.72270431,78.75923119,80.7745093,77.0256439,78.71638321,80.61518572,82.54011046,84.49122562,79.14274971,81.03547219,83.06473475,85.20573951,87.47023206,84.64269883,87.26156402,90.34463614,94.12853539,98.77341426,61.63276554,62.18009069,62.67222606,63.13219273,63.53616749,91.43656686,92.57736061,93.66288025,94.75214219,95.79589035
8,inflow,detached,urban,copper,48.4538027,52.6092925,54.74650514,56.97030941,59.2593708,61.66299505,63.72264754,66.42029937,69.25463119,72.22671621,75.33305411,79.22265019,82.605092,86.0352501,89.65455484,93.37716403,92.67206822,96.25844902,100.0382581,103.9413915,107.9571771,110.8776776,114.9864042,119.3661658,123.8954754,128.571808,129.251588,134.0182788,138.9299647,144.0282895,149.3148394,153.4128243,158.9958421,164.8024928,170.8965726,177.1304244,215.3358993,226.2422884,237.6452076,249.6383229,262.158514,265.4943291,278.3629735,291.7266548,305.6288376,319.9931168
9,inflow,detached,urban,copper,15.32683909,17.67937473,18.47340297,19.31051673,20.19337262,21.12522214,22.23500467,23.2526488,24.32551636,25.45733208,26.6517408,28.12910196,29.49781234,30.94734624,32.48250106,34.10949334,35.84820741,37.67363971,39.6099444,41.66485322,43.84656067,46.73287057,49.30674829,52.04856038,54.97015146,58.08353668,61.33935667,64.93182212,68.76696044,72.86070514,77.23079069,81.28641422,86.24029253,91.52630371,97.16394325,103.1740028,115.4141177,122.6354172,130.3396956,138.5439963,147.2352571,142.380557,150.8417118,159.7891844,169.2227356,179.1405665
10,inflow,detached,urban,copper,3.67009458,4.652624647,5.00937936,5.384887781,5.786917895,6.117985129,5.836577082,6.165316839,6.512726541,6.874753873,7.258359061,6.912513683,7.264104009,7.626832287,8.002022118,8.386508621,7.828144465,8.166944802,8.513838197,8.865125076,9.207516389,9.008979258,9.343483369,9.681221795,10.02376938,10.36353748,9.796376432,10.10725298,10.41264586,10.69839525,10.96623535,10.61300224,10.83968162,11.05241918,11.23982917,11.37524211,9.19523827,9.319175459,9.44136487,9.559433385,9.675108965,9.417104799,9.520090671,9.620292582,9.716677337,9.811027451
11,inflow,detached,urban,copper,215.3292563,222.8485009,224.6840379,226.4106771,227.9357672,228.8049968,217.2303596,219.3513536,221.3649106,223.3694548,225.3622916,224.5771357,226.5384622,228.3904265,230.2444305,232.1427908,225.4943871,227.1484688,228.7662665,230.4021681,231.8469224,233.9756081,235.6141625,237.2920887,239.0891463,240.9956268,234.0589031,236.3962104,238.678516,240.6329372,242.3194943,238.738739,240.2303102,241.7353979,243.2568238,244.7742498,230.0916204,231.708129,233.3442143,234.9527681,236.6378849,234.0026029,235.5856198,237.2186878,238.8224254,240.4756799
12,inflow,detached,urban,copper,29.18298957,33.20033647,34.17537891,35.12841485,36.06290125,37.06856823,33.28339046,33.98900057,34.67582707,35.34999118,35.99110285,34.58047177,35.14383758,35.63679188,36.10184472,36.54985673,32.87216727,33.2042637,33.52479963,33.83774708,34.14793005,32.50581713,32.76114121,33.02040516,33.27733205,33.54148425,30.36009113,30.68916211,31.00497272,31.26296914,31.47057253,30.52911384,30.70908368,30.87572668,31.02571934,31.15496316,22.54710272,22.67076329,22.79518905,22.92296766,23.04598753,28.83020782,28.95892213,29.07697625,29.19958716,29.31516313
13,inflow,detached,urban,copper,38.94543521,38.18002469,39.18837158,40.19934592,41.21297344,42.22577943,39.1053325,39.97063053,40.83542922,41.69886583,42.56114704,40.01431453,40.78567062,41.55547198,42.32296423,43.08853536,40.58891401,41.27996534,41.96820064,42.6533438,43.3350974,42.14870461,42.78757689,43.42258801,44.05392644,44.68048678,42.44025369,43.01258794,43.57997577,44.14357613,44.70143993,42.86556238,43.38486322,43.89929885,44.40921558,44.9135778,44.58026653,45.01021812,45.42849341,45.84802672,46.2593899,44.63941106,45.01386376,45.37913608,45.74468605,46.10093279
14,inflow,detached,urban,copper,15.62932098,16.67300227,18.12221907,19.09799284,20.11310521,21.58379228,22.10996286,22.36682991,22.81334136,22.46657685,22.76615881,21.93181692,22.03543795,22.11228105,22.05165729,21.983797,20.10176536,19.8838234,19.61282439,19.36806305,24.60418392,24.68961772,25.44658363,26.05782793,26.63083859,27.18474582,25.6013273,26.20818933,26.77201107,27.21680591,27.56708616,26.63976893,26.89397564,27.12121033,27.30291497,27.39299699,24.68394895,24.81608076,24.94328507,25.05853179,25.16739288,25.96764978,26.06693965,26.15431541,26.23530571,26.30984201
15,inflow,detached,urban,copper,15.00181744,15.00442197,15.45289437,15.95225525,16.45839946,17.03202338,16.72204328,17.38204828,18.08684607,18.84513428,19.64950885,18.2096748,18.83301172,19.48574322,20.1753094,20.89533886,18.73732223,19.28474183,19.87654395,20.4943837,21.12729176,19.44449031,19.90194893,20.44902526,21.02412638,21.62849398,19.3553737,19.90527027,20.4586344,20.9865636,21.49269258,19.66558476,20.05701742,20.45343356,20.86446425,21.25122122,14.37711895,14.65916349,14.93701259,15.21635663,15.49388521,21.10271188,21.46712872,21.83062844,22.19986273,22.56809941
16,inflow,detached,urban,copper,69.06963285,67.54855846,68.83766823,70.58450919,72.62209506,75.09799429,68.6345341,69.9167234,71.47589791,73.12803581,74.83273418,72.34853899,73.82793783,75.32708697,76.90153443,78.54444087,70.31144797,71.74683667,73.28814926,74.85540013,76.43239386,70.65037374,71.73093949,73.08495644,74.45571093,75.83639591,67.71422269,68.84562679,69.98631474,71.1266858,72.25341216,67.70340207,68.66267517,69.61819637,70.65650701,71.57787663,66.66646948,67.46205362,68.25017055,69.02630886,69.81764632,75.87777654,76.75095439,77.61487549,78.48769483,79.34211716
17,inflow,detached,urban,copper,162.9681643,164.8488886,167.6819565,169.8054383,171.9935184,174.9650214,165.2547025,168.2888614,171.3169603,174.386006,177.4407272,175.9337892,178.9592986,182.5629938,186.5251386,190.5366511,175.8332442,179.6088304,183.6944946,187.8089735,190.7431648,183.5199758,187.3859323,191.6134222,195.8646086,200.0177754,188.1573226,192.0043572,195.9440097,200.0659665,204.2762837,196.6159954,200.3758053,204.4779806,209.3492711,213.4724122,188.1051563,190.7785007,193.4241534,196.0963104,198.7079848,214.6487527,217.5764921,220.5381462,223.4741069,226.3528494
18,inflow,detached,urban,copper,90.20304251,97.33977247,103.1652811,109.3782147,116.0669261,123.5738252,126.5852569,134.0207641,141.9705226,150.4338715,159.4149132,156.1119678,164.4200897,173.2231705,182.4675,192.194392,195.9033532,205.9378507,216.5062456,227.6747947,239.9534514,241.9728817,253.6722244,266.0049322,278.9211978,292.4417749,286.5983345,299.539407,312.9773803,326.9014481,341.298832,337.0575753,350.8926406,365.1828911,379.90785,394.9946824,393.0354087,407.4066866,422.037807,436.8768424,451.92172,444.8062328,458.6913853,472.7611159,486.8624573,500.9877205
19,inflow,detached,urban,copper,46.79112834,46.77397229,47.75615664,48.65827134,49.53430892,50.19626158,45.6198392,46.14003345,46.60157353,47.04311505,47.44882172,42.93196735,43.26917871,43.68244589,44.07669725,44.46562056,39.14888778,39.44337633,39.72213639,40.00438506,40.12390928,36.23409436,36.39861534,36.56747543,36.73011083,36.88781011,31.94765133,32.05033557,32.15127541,32.23905685,32.32021824,29.14517556,29.20102071,29.25397891,29.30764654,29.29679076,28.49119335,28.5107344,28.52040193,28.52517835,28.52048111,26.9757823,26.98252555,26.98302185,26.968464,26.95648758
20,inflow,detached,urban,copper,690.1628008,639.288436,621.4869179,610.6124188,605.893305,607.6657136,548.575037,556.1223966,567.4726058,581.4665189,597.2420645,582.9690859,598.844387,614.7834615,630.6884236,646.5121439,588.2825793,601.776781,614.9145878,627.7391524,640.0524002,623.0699715,633.7555882,644.0507687,653.9947945,663.6208906,613.2066609,621.4067929,629.1761098,636.4901303,643.4043306,623.7646386,629.1593583,634.1776947,638.6324065,642.8995735,587.4573475,590.4671264,593.0958977,595.3680426,597.342576,578.6324948,579.8318151,580.7137234,581.3340597,581.6707713
21,inflow,detached,urban,copper,76.41404516,81.74660933,85.71841663,89.8066943,94.04009836,98.16294645,95.05164982,98.46609808,102.0737316,105.7227188,109.4057488,106.171658,109.3704592,113.0239166,116.8124293,120.6973875,113.6430606,117.0764775,120.5803434,123.8619365,127.886605,125.7657542,129.2387297,132.9240517,136.7021541,140.5768399,133.8092598,137.453932,141.2015346,144.9393694,148.6988938,145.5019895,149.0595679,152.658383,156.3552436,160.2134975,135.9516428,138.2677575,140.5531428,142.804935,144.9816812,152.9624579,155.2222958,157.4456636,159.6104074,161.7353766
22,inflow,detached,urban,copper,44.77728756,48.16729339,51.14921615,54.17474223,57.27593266,60.19789888,55.95483456,58.49710724,61.13284289,63.84937994,66.64913739,62.375493,64.63367303,66.97607205,69.50290594,72.08626807,63.95268564,65.9727542,68.0516869,70.18113318,72.10901959,66.25171418,68.03958116,69.91830966,71.86196083,73.86062861,66.03045488,67.73869737,69.69356963,71.51552564,73.41438298,68.5861117,70.39497275,72.28289754,74.45919622,77.81525086,84.74150273,86.30792353,87.81106168,89.28921732,90.72885589,85.6667867,86.83353451,87.9280378,88.9753251,89.97467856
23,inflow,detached,urban,copper,91.98633643,89.12862908,89.7188068,90.26161593,90.78485528,91.29197932,89.85476022,90.31257206,90.74259404,91.16476367,91.57332044,89.52684926,89.87729827,90.24718481,90.60869849,90.97332811,86.46851914,86.82026174,87.15195644,87.49371972,87.63065491,86.22827923,86.5086472,86.78000342,87.03864568,87.28331783,85.85081516,86.05250918,86.2434085,86.41982252,86.58644013,86.55144861,86.72716815,86.85755127,86.97687049,87.06456288,84.82660763,84.9609603,85.0697059,85.16036919,85.25011061,85.18751256,85.23313141,85.26270789,85.28492175,85.29202993
24,inflow,detached,urban,copper,11.07449647,11.30255462,11.46925176,11.610342,11.71821578,11.83832692,11.09018347,11.24149527,11.39023516,11.53186845,11.66770997,11.13871014,11.27067907,11.3830246,11.49699897,11.61038939,11.15040064,11.26402529,11.38294838,11.5029857,11.70331597,11.50880168,11.62557617,11.75024843,11.87541616,12.00066411,11.87973311,12.00089246,12.12878493,12.25014132,12.37247951,12.19412207,12.31820758,12.44347337,12.57750982,12.74832446,9.718899005,9.77932766,9.839765872,9.899302506,9.961430009,12.14541058,12.24541837,12.34744417,12.45033686,12.55169745
25,inflow,detached,urban,copper,55.71227685,59.92048293,61.94877818,64.06500345,66.26756599,68.52695266,70.38127704,72.84724024,75.40699322,78.06379704,80.8109887,81.42145752,84.22573965,87.16891274,90.22646306,93.48560971,92.4855929,95.67960944,98.99664089,102.4482292,106.1969561,108.42561,112.2405986,116.2105728,120.3272585,124.5912143,122.7724216,127.0167289,131.4003527,135.9775255,140.7267246,141.1919055,146.0049128,150.9658529,156.071194,161.2901255,171.0078469,177.4025673,184.0529911,190.9361387,198.0583167,195.5242025,202.5725733,209.8738493,217.3801112,225.1235463
26,inflow,detached,urban,copper,18.07070501,20.08560766,20.95713961,21.86951619,22.82470417,23.82504349,23.14089398,24.01368374,24.91918274,25.85851681,26.8328219,27.55119383,28.55172183,29.58761259,30.65996563,31.7701683,31.72982383,32.83168125,33.96995972,35.14718296,36.36309707,39.24890847,40.73750619,42.28214623,43.88899033,45.55763507,48.06469077,50.04766271,52.11693429,54.27663876,56.52908727,60.26561916,62.92978876,65.71885725,68.63315382,71.68269112,90.77428664,95.73423319,100.9645948,106.4899095,112.3354678,103.3465206,108.6553887,114.2180565,120.0163554,126.0710589
1,inflow,detached,urban,aluminium,220.2912873,222.9395719,223.5564551,224.3918599,225.1599168,225.5733779,218.2352791,221.6304427,224.1012921,226.3886819,228.5363023,224.87909,226.5288633,229.8573194,230.1727555,229.8561789,235.5925428,237.3426978,239.3512211,241.475829,244.5267813,243.8418114,245.914955,248.5065877,251.3850707,254.5384177,249.4976639,253.7649858,257.8848867,261.2484387,264.0260927,261.5180863,264.0063963,266.4939323,268.9438813,271.2031466,263.8289148,266.6441409,269.4641635,272.2730614,275.089082,278.9016171,281.6729106,284.4516499,287.219427,289.9762043
2,inflow,detached,urban,aluminium,392.4097426,424.8245529,428.4845671,432.2596557,436.3598269,442.1276428,398.0781611,404.6271126,411.2330793,417.9634463,424.7546714,410.0796255,417.0797395,424.0650586,431.2791512,438.5968277,411.9479255,418.781373,425.5622426,432.4269851,439.1647303,430.0201581,437.1809477,444.1419757,451.1820632,458.3104951,436.7579538,443.8282441,450.9368299,457.9866372,464.9670475,459.3720864,466.176226,472.98718,479.7908702,486.5073095,485.1755601,491.8248483,498.3859521,505.0166821,511.4854721,514.8063022,521.1603833,527.4383829,533.6321512,539.7919328
3,inflow,detached,urban,aluminium,157.3108206,157.3329793,161.3303703,165.3139809,169.2885473,172.0776065,166.3672589,169.4970887,172.5868925,175.637977,178.6611492,175.2578838,178.0512004,180.9592378,183.9080161,186.8095704,176.4161104,179.0088889,181.5949533,184.129377,186.7919997,179.4950047,181.7489428,184.0463172,186.3032618,188.5325997,179.4194036,181.3719332,183.2888248,185.1673906,187.0084946,182.2986887,183.8930657,185.4240667,186.8679926,188.3190578,203.0071833,204.5488577,206.014295,207.4497823,208.8546586,202.7473913,203.9669157,205.1323601,206.2816674,207.37584
4,inflow,detached,urban,aluminium,56.13768068,57.61023011,59.1656751,60.76189944,62.13320281,63.42019381,64.42510587,66.49491021,68.6503714,70.77113912,72.88702939,72.07793686,73.99430413,75.85651694,77.61220924,79.38458389,75.90960649,77.55083596,79.32468542,81.10614713,83.0555761,81.66743772,82.91222755,84.48301804,86.04209656,87.58736906,83.64732165,85.00993473,86.34616425,87.65611456,88.93177374,86.78774838,87.94588133,89.07078563,90.16616066,91.21082384,77.91614199,78.39622832,78.84273788,79.2862865,79.67848681,83.6545272,84.10003531,84.5042068,84.89048092,85.28265925
5,inflow,detached,urban,aluminium,213.0306212,257.9245665,266.8636293,275.8746895,284.9886881,294.3969369,249.1957805,255.2733858,261.5456785,267.8531287,274.2404305,236.0672278,240.7440376,245.3153313,251.1369936,255.7326343,220.6223121,223.848033,228.5363587,231.8394269,246.0121064,232.9736789,237.0491583,241.1699002,245.2456911,249.3551403,229.9294789,233.9149105,237.8334271,241.4662708,244.8144636,226.6125953,229.2890703,231.9606574,234.584865,237.0031426,241.1156104,242.8918518,244.4934397,246.0628926,247.4842978,234.2129299,235.1295608,235.9725938,236.7037106,237.3614245
6,inflow,detached,urban,aluminium,233.6078528,224.1750066,232.2464097,240.3114078,248.3956994,256.022464,236.8030088,243.3398705,249.8307863,256.3296522,262.8438974,252.8359384,258.5971704,265.0728411,271.9416926,278.7991889,260.5948711,266.7066011,272.9790096,279.1287932,283.4264692,272.9132798,278.2663202,283.7143682,289.0248736,294.2843218,279.2125837,283.866171,288.4728021,292.9544987,297.3046599,287.4974639,291.595867,295.3278423,298.8866816,301.7761095,306.6700841,309.382413,311.9747787,314.4793901,316.8934773,288.2191639,289.8751569,291.458032,292.9384324,294.3976018
7,inflow,detached,urban,aluminium,104.2403341,117.9076869,125.4567445,129.9194257,134.483563,139.0559289,134.5102674,138.550089,142.7447109,146.9478153,151.0687099,145.9587091,149.2547584,152.5890458,156.0039804,159.2606393,149.8691114,153.7073883,157.880247,162.0710191,166.2180654,158.5036372,161.9828464,165.8902088,169.8513256,173.8663371,162.8602248,166.7550757,170.9308992,175.3366663,179.9965469,174.1780392,179.5671491,185.9115056,193.6980266,203.2562744,126.8281187,127.9544063,128.9671242,129.9136452,130.7449458,188.1584844,190.5060137,192.7397998,194.9812868,197.1291154
8,inflow,detached,urban,aluminium,80.94305769,87.88488746,91.45514443,95.17005445,98.99397781,103.0092808,106.4499719,110.9564539,115.6912625,120.6561907,125.845391,132.3430399,137.9934774,143.7236259,149.7697477,155.9884416,154.8105648,160.8016865,167.1159341,173.6361973,180.3446485,185.2234036,192.0871145,199.4035949,206.9698983,214.7818065,215.9173927,223.8802461,232.0853168,240.6021715,249.43346,256.2792267,265.6057709,275.3058984,285.486182,295.8999575,359.7229762,377.9423199,396.9911271,417.0258688,437.9411014,443.513648,465.0109789,487.3352787,510.5591564,534.5549754
9,inflow,detached,urban,aluminium,31.53962263,36.38067864,38.0146327,39.7372483,41.55399222,43.47155538,45.75526973,47.84938134,50.05713193,52.38618624,54.84404466,57.88416357,60.70070054,63.68355643,66.84260333,70.1906337,73.76856555,77.52494646,81.50948096,85.73807946,90.22760461,96.16706314,101.4635976,107.1057081,113.1177683,119.5245032,126.2243409,133.6169287,141.5088897,149.9330117,158.9257889,167.2714651,177.4655731,188.3431452,199.9442994,212.3118207,237.4995717,252.3595868,268.2134776,285.096316,302.9812226,292.9912039,310.4025978,328.8147379,348.2271323,368.636079
10,inflow,detached,urban,aluminium,16.96822949,21.51083603,23.16024743,24.89636429,26.75510092,28.28574943,26.98469404,28.50458175,30.11078764,31.78457635,33.55812761,31.95915417,33.58468867,35.26171811,36.996362,38.77398791,36.19246012,37.75886168,39.3626805,40.98681204,42.56981603,41.6519041,43.19844259,44.75993453,46.34366103,47.91453693,45.29233779,46.72963715,48.14158344,49.46271052,50.70103616,49.06790648,50.11593061,51.09949647,51.96596346,52.59202845,42.51304966,43.08605797,43.65098563,44.19686085,44.73167262,43.53882219,44.01496466,44.47823583,44.92385886,45.36007497
